student_id,gender,grade,stream,class_name,class_section,class_size,subject,semester,visited_resources,announcements_viewed,discussion_participation,absence_days,weekly_study_hours,homework_completion_rate,final_score,caps_level,performance_class,is_pass
FHS1233,Female,Grade 11,Commerce,11B,B,35,Economics,Semester 1,16,0,18,Under-7,2.9,46,15,1,L,0
FHS1234,Male,Grade 11,Science,11A,A,45,Life Sciences,Semester 2,45,41,59,Under-7,12.9,51,45,3,M,1
FHS1235,Male,Grade 11,Science,11A,A,35,English FAL,Semester 2,83,74,63,Under-7,18.8,81,68,5,M,1
FHS1236,Female,Grade 11,Commerce,11B,B,42,Accounting,Semester 2,73,54,68,Above-7,11.6,76,34,2,L,0
FHS1237,Male,Grade 11,Commerce,11B,B,42,English FAL,Semester 1,99,44,40,Under-7,23.7,100,76,6,H,1
FHS1238,Male,Grade 11,Science,11A,A,38,Physical Sciences,Semester 2,62,0,50,Under-7,15.1,48,47,3,M,1
FHS1239,Male,Grade 11,Commerce,11B,B,42,Mathematical Literacy,Semester 2,30,0,22,Under-7,9.7,45,20,1,L,0
FHS1240,Female,Grade 11,Tourism,11C,C,48,History,Semester 2,81,55,72,Under-7,15.4,82,56,4,M,1
FHS1241,Male,Grade 11,Science,11A,A,35,Physical Sciences,Semester 1,72,89,97,Under-7,14.0,61,69,5,M,1
FHS1242,Male,Grade 11,Science,11A,A,45,Information Technology,Semester 2,60,63,33,Above-7,8.0,68,48,3,M,1
FHS1243,Female,Grade 11,Commerce,11B,B,38,English FAL,Semester 1,62,24,62,Under-7,16.8,80,67,5,M,1
FHS1244,Male,Grade 11,Commerce,11B,B,35,Life Orientation,Semester 2,60,30,53,Under-7,17.0,75,66,5,M,1
FHS1245,Female,Grade 11,Tourism,11C,C,32,Tourism,Semester 1,44,43,50,Under-7,12.4,82,63,5,M,1
FHS1246,Male,Grade 11,Science,11A,A,32,Life Orientation,Semester 2,64,12,41,Under-7,16.0,75,58,4,M,1
FHS1247,Female,Grade 11,Science,11A,A,48,Life Sciences,Semester 1,36,0,37,Above-7,10.2,62,15,1,L,0
FHS1248,Male,Grade 11,Science,11A,A,38,Physical Sciences,Semester 2,25,36,55,Under-7,12.8,50,30,2,L,0
FHS1249,Male,Grade 11,Tourism,11C,C,42,History,Semester 1,46,19,73,Under-7,14.4,71,58,4,M,1
FHS1250,Female,Grade 11,Commerce,11B,B,32,Mathematical Literacy,Semester 1,92,53,84,Under-7,17.4,94,84,7,H,1
FHS1251,Male,Grade 11,Commerce,11B,B,45,English FAL,Semester 1,73,70,60,Under-7,17.2,81,81,7,H,1
FHS1252,Female,Grade 11,Commerce,11B,B,42,Business Studies,Semester 2,71,43,47,Under-7,16.4,67,61,5,M,1
FHS1253,Female,Grade 11,Tourism,11C,C,38,Life Orientation,Semester 1,54,75,45,Under-7,20.3,72,78,6,H,1
FHS1254,Male,Grade 11,Commerce,11B,B,48,Mathematical Literacy,Semester 2,79,68,53,Under-7,19.1,67,68,5,M,1
FHS1255,Male,Grade 11,Science,11A,A,42,Life Orientation,Semester 2,67,32,34,Under-7,5.6,77,59,4,M,1
FHS1256,Male,Grade 11,Tourism,11C,C,38,Mathematical Literacy,Semester 1,46,59,60,Above-7,9.0,36,19,1,L,0
FHS1257,Female,Grade 11,Tourism,11C,C,35,English FAL,Semester 2,33,19,10,Under-7,9.3,26,33,2,L,0
FHS1258,Female,Grade 11,Science,11A,A,45,Life Sciences,Semester 1,45,45,27,Under-7,10.5,74,46,3,M,1
FHS1259,Female,Grade 11,Commerce,11B,B,42,Life Orientation,Semester 1,26,19,53,Above-7,3.1,50,19,1,L,0
FHS1260,Male,Grade 11,Science,11A,A,48,Life Orientation,Semester 1,79,55,45,Above-7,17.9,59,62,5,M,1
FHS1261,Female,Grade 11,Science,11A,A,48,English FAL,Semester 1,87,42,64,Under-7,17.6,93,73,6,H,1
FHS1262,Female,Grade 11,Commerce,11B,B,42,Economics,Semester 2,81,85,87,Above-7,11.6,83,69,5,M,1
FHS1263,Male,Grade 11,Science,11A,A,32,Mathematics,Semester 1,88,70,47,Under-7,22.5,83,82,7,H,1
FHS1264,Female,Grade 11,Science,11A,A,45,English FAL,Semester 2,49,44,48,Under-7,11.3,58,42,3,M,1
FHS1265,Male,Grade 11,Commerce,11B,B,48,English FAL,Semester 1,30,46,44,Under-7,7.2,33,26,1,L,0
FHS1266,Male,Grade 11,Science,11A,A,42,Physical Sciences,Semester 2,75,70,67,Under-7,11.1,68,57,4,M,1
FHS1267,Female,Grade 11,Science,11A,A,32,Geography,Semester 1,80,60,44,Under-7,11.4,50,60,5,M,1
FHS1268,Female,Grade 11,Tourism,11C,C,38,Life Orientation,Semester 2,77,55,99,Under-7,23.4,87,94,7,H,1
FHS1269,Female,Grade 11,Tourism,11C,C,38,History,Semester 2,78,26,17,Under-7,7.1,74,46,3,M,1
FHS1270,Female,Grade 11,Tourism,11C,C,42,Geography,Semester 2,64,19,43,Under-7,3.5,55,33,2,L,0
FHS1271,Male,Grade 11,Commerce,11B,B,35,Economics,Semester 1,34,22,59,Under-7,7.9,32,21,1,L,0
FHS1272,Male,Grade 11,Tourism,11C,C,38,Life Orientation,Semester 1,91,87,81,Under-7,16.4,91,90,7,H,1
FHS1273,Female,Grade 11,Tourism,11C,C,38,History,Semester 1,70,73,74,Under-7,11.7,69,80,7,H,1
FHS1274,Male,Grade 11,Science,11A,A,42,Life Orientation,Semester 2,22,30,47,Under-7,2.2,30,20,1,L,0
FHS1275,Male,Grade 11,Commerce,11B,B,38,Mathematical Literacy,Semester 2,11,0,15,Above-7,2.0,25,5,1,L,0
FHS1276,Male,Grade 11,Commerce,11B,B,32,Mathematical Literacy,Semester 2,84,26,59,Under-7,9.7,69,69,5,M,1
FHS1277,Female,Grade 11,Tourism,11C,C,45,Mathematical Literacy,Semester 2,79,37,71,Under-7,19.1,90,75,6,H,1
FHS1278,Male,Grade 11,Tourism,11C,C,35,Tourism,Semester 1,96,99,65,Under-7,18.3,90,98,7,H,1
FHS1279,Female,Grade 11,Commerce,11B,B,32,Life Orientation,Semester 1,41,57,35,Above-7,11.0,61,46,3,M,1
FHS1280,Female,Grade 11,Tourism,11C,C,32,English FAL,Semester 1,44,19,26,Under-7,15.1,58,34,2,L,0
FHS1281,Male,Grade 11,Science,11A,A,35,Life Sciences,Semester 2,81,20,89,Under-7,15.1,94,80,7,H,1
FHS1282,Female,Grade 11,Science,11A,A,38,Geography,Semester 1,29,53,71,Under-7,19.0,71,62,5,M,1
FHS1283,Male,Grade 11,Science,11A,A,35,Geography,Semester 2,73,38,49,Under-7,16.0,69,66,5,M,1
FHS1284,Female,Grade 11,Tourism,11C,C,38,English FAL,Semester 2,79,55,89,Under-7,11.2,73,67,5,M,1
FHS1285,Female,Grade 11,Science,11A,A,42,Life Orientation,Semester 1,66,37,44,Under-7,13.0,75,59,4,M,1
FHS1286,Male,Grade 11,Commerce,11B,B,35,Economics,Semester 1,60,25,82,Under-7,15.7,55,68,5,M,1
FHS1287,Female,Grade 11,Commerce,11B,B,35,Life Orientation,Semester 2,68,40,59,Above-7,10.3,52,32,2,L,0
FHS1288,Female,Grade 11,Commerce,11B,B,42,Business Studies,Semester 2,75,90,68,Under-7,20.3,81,69,5,M,1
FHS1289,Female,Grade 11,Tourism,11C,C,32,Geography,Semester 2,72,49,53,Above-7,14.4,67,46,3,M,1
FHS1290,Female,Grade 11,Commerce,11B,B,38,Life Orientation,Semester 2,83,82,84,Under-7,14.1,75,77,6,H,1
FHS1291,Male,Grade 11,Commerce,11B,B,35,Mathematical Literacy,Semester 2,90,19,76,Under-7,12.6,83,67,5,M,1
FHS1292,Male,Grade 11,Tourism,11C,C,35,History,Semester 1,47,30,58,Under-7,11.6,63,53,4,M,1
FHS1293,Female,Grade 11,Tourism,11C,C,35,Mathematical Literacy,Semester 2,73,51,58,Under-7,7.6,66,57,4,M,1
FHS1294,Female,Grade 11,Tourism,11C,C,32,Mathematical Literacy,Semester 2,73,43,69,Above-7,19.2,85,51,4,M,1
FHS1295,Male,Grade 11,Science,11A,A,38,Geography,Semester 1,41,21,77,Under-7,14.3,65,44,3,M,1
FHS1296,Male,Grade 11,Science,11A,A,35,Life Sciences,Semester 1,62,38,55,Under-7,13.0,80,66,5,M,1
FHS1297,Female,Grade 11,Commerce,11B,B,32,Life Orientation,Semester 2,48,39,29,Under-7,6.3,52,40,3,M,1
FHS1298,Female,Grade 11,Tourism,11C,C,45,History,Semester 2,73,72,75,Under-7,18.7,89,75,6,H,1
FHS1299,Female,Grade 11,Science,11A,A,42,Information Technology,Semester 2,68,34,72,Under-7,11.2,59,48,3,M,1
FHS1300,Female,Grade 11,Science,11A,A,32,Information Technology,Semester 2,6,28,54,Under-7,4.3,31,23,1,L,0
FHS1301,Female,Grade 11,Commerce,11B,B,42,Mathematics,Semester 2,99,65,62,Under-7,17.0,98,77,6,H,1
FHS1302,Female,Grade 11,Tourism,11C,C,35,History,Semester 1,55,32,39,Above-7,11.4,45,18,1,L,0
FHS1303,Female,Grade 11,Commerce,11B,B,42,Mathematical Literacy,Semester 1,37,58,31,Above-7,9.1,42,18,1,L,0
FHS1304,Female,Grade 11,Science,11A,A,38,Information Technology,Semester 2,88,68,84,Under-7,14.8,97,77,6,H,1
FHS1305,Male,Grade 11,Commerce,11B,B,38,Economics,Semester 1,22,33,48,Under-7,9.8,38,46,3,M,1
FHS1306,Male,Grade 11,Science,11A,A,35,Information Technology,Semester 2,99,58,59,Under-7,16.5,69,85,7,H,1
FHS1307,Male,Grade 11,Science,11A,A,38,Information Technology,Semester 2,93,41,64,Under-7,11.9,89,72,6,H,1
FHS1308,Male,Grade 11,Tourism,11C,C,48,History,Semester 2,77,60,77,Under-7,17.2,75,72,6,H,1
FHS1309,Female,Grade 11,Science,11A,A,32,Information Technology,Semester 1,73,70,90,Under-7,18.9,89,79,6,H,1
FHS1310,Female,Grade 11,Tourism,11C,C,35,History,Semester 1,50,52,39,Above-7,6.8,55,33,2,L,0
FHS1311,Female,Grade 11,Science,11A,A,38,Life Sciences,Semester 2,78,51,54,Under-7,24.1,100,76,6,H,1
FHS1312,Male,Grade 11,Commerce,11B,B,32,Accounting,Semester 2,43,51,9,Above-7,9.7,38,16,1,L,0
FHS1313,Female,Grade 11,Tourism,11C,C,45,History,Semester 2,40,39,6,Under-7,12.6,34,46,3,M,1
FHS1314,Female,Grade 11,Commerce,11B,B,42,Economics,Semester 1,28,75,37,Under-7,10.8,47,48,3,M,1
FHS1315,Male,Grade 11,Science,11A,A,38,English FAL,Semester 2,91,48,79,Under-7,12.6,86,75,6,H,1
FHS1316,Female,Grade 11,Tourism,11C,C,38,Geography,Semester 2,87,4,85,Under-7,18.1,68,75,6,H,1
FHS1317,Female,Grade 11,Tourism,11C,C,35,Mathematical Literacy,Semester 2,64,27,34,Under-7,6.1,53,37,2,L,0
FHS1318,Female,Grade 11,Science,11A,A,35,Information Technology,Semester 1,36,44,33,Under-7,9.4,58,43,3,M,1
FHS1319,Female,Grade 11,Tourism,11C,C,42,Mathematical Literacy,Semester 1,34,39,25,Above-7,11.5,78,25,1,L,0
FHS1320,Female,Grade 11,Science,11A,A,42,English FAL,Semester 2,58,56,86,Under-7,11.7,70,65,5,M,1
FHS1321,Male,Grade 11,Tourism,11C,C,35,Life Orientation,Semester 2,76,56,65,Under-7,12.9,71,82,7,H,1
FHS1322,Male,Grade 11,Commerce,11B,B,32,Mathematical Literacy,Semester 1,41,35,43,Under-7,13.0,43,35,2,L,0
FHS1323,Male,Grade 11,Commerce,11B,B,35,Mathematics,Semester 2,9,32,59,Above-7,6.6,38,5,1,L,0
FHS1324,Male,Grade 11,Science,11A,A,38,Geography,Semester 2,48,67,10,Above-7,12.2,49,20,1,L,0
FHS1325,Male,Grade 11,Science,11A,A,42,Life Orientation,Semester 1,41,44,48,Above-7,10.2,67,25,1,L,0
FHS1326,Male,Grade 11,Commerce,11B,B,45,Economics,Semester 2,18,23,59,Under-7,5.4,50,34,2,L,0
FHS1327,Female,Grade 11,Science,11A,A,38,Physical Sciences,Semester 1,34,15,10,Above-7,2.0,44,5,1,L,0
FHS1328,Male,Grade 11,Commerce,11B,B,48,Economics,Semester 1,55,78,49,Under-7,10.5,63,59,4,M,1
FHS1329,Male,Grade 11,Tourism,11C,C,38,Life Orientation,Semester 1,53,42,69,Under-7,7.2,35,48,3,M,1
FHS1330,Male,Grade 11,Tourism,11C,C,38,Mathematical Literacy,Semester 2,59,48,33,Under-7,9.4,74,55,4,M,1
FHS1331,Female,Grade 11,Commerce,11B,B,38,Accounting,Semester 1,89,69,62,Above-7,10.6,76,56,4,M,1
FHS1332,Female,Grade 11,Tourism,11C,C,38,Life Orientation,Semester 2,40,34,53,Under-7,14.2,70,54,4,M,1
FHS1333,Male,Grade 11,Science,11A,A,42,Geography,Semester 1,58,51,43,Under-7,13.6,64,54,4,M,1
FHS1334,Female,Grade 11,Science,11A,A,48,Life Orientation,Semester 1,55,41,48,Under-7,10.4,57,53,4,M,1
FHS1335,Male,Grade 11,Science,11A,A,35,Information Technology,Semester 1,33,22,42,Above-7,10.6,38,20,1,L,0
FHS1336,Female,Grade 11,Tourism,11C,C,38,Tourism,Semester 2,38,28,46,Above-7,10.1,51,29,1,L,0
FHS1337,Male,Grade 11,Science,11A,A,32,Information Technology,Semester 2,46,89,59,Under-7,19.4,94,79,6,H,1
FHS1338,Male,Grade 11,Commerce,11B,B,32,Life Orientation,Semester 2,9,50,34,Above-7,10.2,36,19,1,L,0
FHS1339,Female,Grade 11,Commerce,11B,B,42,English FAL,Semester 1,70,56,52,Under-7,14.7,86,70,6,H,1
FHS1340,Male,Grade 11,Science,11A,A,38,Life Orientation,Semester 2,81,73,42,Under-7,15.0,91,80,7,H,1
FHS1341,Female,Grade 11,Science,11A,A,42,Physical Sciences,Semester 2,58,87,74,Under-7,15.6,76,70,6,H,1
FHS1342,Male,Grade 11,Science,11A,A,42,Geography,Semester 2,49,38,68,Under-7,10.7,73,56,4,M,1
FHS1343,Male,Grade 11,Tourism,11C,C,42,Geography,Semester 2,52,59,43,Above-7,9.3,46,23,1,L,0
FHS1344,Male,Grade 11,Commerce,11B,B,32,Mathematical Literacy,Semester 1,99,92,96,Under-7,17.7,100,92,7,H,1
FHS1345,Male,Grade 11,Commerce,11B,B,35,Business Studies,Semester 2,79,57,66,Under-7,11.7,76,72,6,H,1
FHS1346,Male,Grade 11,Science,11A,A,38,Life Sciences,Semester 1,56,61,38,Under-7,16.8,68,49,3,M,1
FHS1347,Male,Grade 11,Science,11A,A,32,Life Sciences,Semester 1,43,33,71,Under-7,7.4,44,44,3,M,1
FHS1348,Male,Grade 11,Commerce,11B,B,45,Economics,Semester 2,56,30,60,Under-7,8.7,31,51,4,M,1
FHS1349,Male,Grade 11,Commerce,11B,B,38,English FAL,Semester 1,91,64,11,Under-7,17.5,69,80,7,H,1
FHS1350,Female,Grade 11,Tourism,11C,C,42,Life Orientation,Semester 1,71,44,58,Under-7,20.7,93,75,6,H,1
FHS1351,Male,Grade 11,Science,11A,A,32,Mathematics,Semester 1,26,33,43,Under-7,6.0,73,27,1,L,0
FHS1352,Male,Grade 11,Tourism,11C,C,32,English FAL,Semester 1,57,67,72,Under-7,12.6,54,68,5,M,1
FHS1353,Male,Grade 11,Science,11A,A,32,Life Orientation,Semester 1,34,41,34,Above-7,2.1,38,25,1,L,0
FHS1354,Male,Grade 11,Science,11A,A,35,Physical Sciences,Semester 2,26,13,21,Under-7,9.4,40,13,1,L,0
FHS1355,Female,Grade 11,Science,11A,A,38,Information Technology,Semester 2,67,55,51,Under-7,13.2,59,61,5,M,1
FHS1356,Male,Grade 11,Science,11A,A,35,Geography,Semester 2,60,0,17,Above-7,10.2,57,20,1,L,0
FHS1357,Male,Grade 11,Tourism,11C,C,38,History,Semester 1,63,57,26,Under-7,9.2,64,38,2,L,0
FHS1358,Male,Grade 11,Tourism,11C,C,35,Tourism,Semester 1,47,44,68,Above-7,5.7,60,40,3,M,1
FHS1359,Female,Grade 11,Science,11A,A,45,English FAL,Semester 2,65,67,72,Under-7,18.6,73,63,5,M,1
FHS1360,Female,Grade 11,Tourism,11C,C,38,English FAL,Semester 2,33,44,42,Under-7,14.0,89,39,2,L,0
FHS1361,Male,Grade 11,Commerce,11B,B,45,Economics,Semester 2,93,62,61,Under-7,23.2,100,89,7,H,1
FHS1362,Female,Grade 11,Commerce,11B,B,32,Life Orientation,Semester 1,77,55,68,Above-7,14.3,75,59,4,M,1
FHS1363,Female,Grade 11,Science,11A,A,35,Physical Sciences,Semester 2,89,76,62,Under-7,15.6,89,82,7,H,1
FHS1364,Male,Grade 11,Science,11A,A,35,Mathematics,Semester 1,74,70,96,Under-7,11.0,79,58,4,M,1
FHS1365,Male,Grade 11,Science,11A,A,35,Mathematics,Semester 2,73,76,76,Under-7,15.4,65,58,4,M,1
FHS1366,Female,Grade 11,Tourism,11C,C,38,Life Orientation,Semester 2,19,21,33,Above-7,3.4,47,9,1,L,0
FHS1367,Male,Grade 11,Tourism,11C,C,32,Life Orientation,Semester 1,36,38,59,Under-7,14.2,94,66,5,M,1
FHS1368,Female,Grade 11,Commerce,11B,B,42,Mathematical Literacy,Semester 1,67,63,26,Under-7,16.4,68,54,4,M,1
FHS1369,Female,Grade 11,Tourism,11C,C,42,English FAL,Semester 1,62,51,23,Above-7,7.2,48,17,1,L,0
FHS1370,Male,Grade 11,Science,11A,A,35,English FAL,Semester 2,64,30,54,Under-7,6.4,42,44,3,M,1
FHS1371,Female,Grade 11,Tourism,11C,C,42,English FAL,Semester 2,54,39,34,Above-7,9.8,51,24,1,L,0
FHS1372,Male,Grade 11,Commerce,11B,B,45,Business Studies,Semester 2,57,61,64,Under-7,15.5,72,61,5,M,1
FHS1373,Female,Grade 11,Science,11A,A,35,Information Technology,Semester 1,59,38,34,Above-7,18.1,50,37,2,L,0
FHS1374,Female,Grade 11,Commerce,11B,B,48,English FAL,Semester 2,67,47,49,Above-7,13.1,76,38,2,L,0
FHS1375,Male,Grade 11,Science,11A,A,38,Geography,Semester 1,87,52,70,Under-7,14.6,83,80,7,H,1
FHS1376,Female,Grade 11,Commerce,11B,B,32,English FAL,Semester 1,60,53,44,Under-7,5.1,72,50,4,M,1
FHS1377,Female,Grade 11,Science,11A,A,42,Physical Sciences,Semester 2,38,64,45,Under-7,11.7,67,55,4,M,1
FHS1378,Female,Grade 11,Science,11A,A,48,Physical Sciences,Semester 2,68,65,50,Under-7,20.8,90,61,5,M,1
FHS1379,Female,Grade 11,Tourism,11C,C,48,History,Semester 1,69,23,34,Under-7,7.2,61,51,4,M,1
FHS1380,Female,Grade 11,Tourism,11C,C,42,Mathematical Literacy,Semester 2,40,22,52,Under-7,13.7,61,49,3,M,1
FHS1381,Female,Grade 11,Science,11A,A,45,Life Orientation,Semester 2,79,25,67,Above-7,12.0,81,50,4,M,1
FHS1382,Male,Grade 11,Science,11A,A,42,Life Orientation,Semester 1,40,27,50,Under-7,11.3,56,39,2,L,0
FHS1383,Female,Grade 11,Tourism,11C,C,35,English FAL,Semester 2,40,3,35,Under-7,7.0,39,25,1,L,0
FHS1384,Male,Grade 11,Science,11A,A,38,Information Technology,Semester 1,42,33,37,Under-7,9.6,40,44,3,M,1
FHS1385,Male,Grade 11,Science,11A,A,38,Information Technology,Semester 1,80,61,55,Under-7,18.1,83,76,6,H,1
FHS1386,Male,Grade 11,Tourism,11C,C,38,English FAL,Semester 1,65,49,44,Under-7,14.7,72,62,5,M,1
FHS1387,Male,Grade 11,Science,11A,A,38,Information Technology,Semester 2,51,43,53,Under-7,12.1,56,51,4,M,1
FHS1388,Male,Grade 11,Commerce,11B,B,45,Business Studies,Semester 1,56,48,45,Under-7,13.7,62,35,2,L,0
FHS1389,Female,Grade 11,Science,11A,A,45,English FAL,Semester 1,93,71,51,Under-7,21.5,76,73,6,H,1
FHS1390,Male,Grade 11,Commerce,11B,B,45,Business Studies,Semester 2,32,71,59,Under-7,10.3,57,41,3,M,1
FHS1391,Male,Grade 11,Tourism,11C,C,45,Tourism,Semester 1,99,70,45,Under-7,12.6,73,70,6,H,1
FHS1392,Male,Grade 11,Tourism,11C,C,48,Life Orientation,Semester 2,54,47,34,Above-7,13.6,98,53,4,M,1
FHS1393,Female,Grade 11,Commerce,11B,B,35,Business Studies,Semester 1,25,16,36,Under-7,8.4,60,26,1,L,0
FHS1394,Female,Grade 11,Science,11A,A,35,Life Sciences,Semester 1,69,58,42,Under-7,20.2,78,67,5,M,1
FHS1395,Male,Grade 11,Science,11A,A,42,Physical Sciences,Semester 1,36,41,39,Under-7,8.9,53,37,2,L,0
FHS1396,Male,Grade 11,Tourism,11C,C,35,Life Orientation,Semester 2,90,65,76,Under-7,17.9,97,88,7,H,1
FHS1397,Female,Grade 11,Science,11A,A,35,Mathematics,Semester 2,95,99,61,Under-7,25.3,89,76,6,H,1
FHS1398,Male,Grade 11,Commerce,11B,B,35,Economics,Semester 2,61,69,42,Under-7,13.6,68,53,4,M,1
FHS1399,Female,Grade 11,Science,11A,A,35,Information Technology,Semester 1,52,40,43,Under-7,7.3,65,41,3,M,1
FHS1400,Male,Grade 11,Tourism,11C,C,32,Life Orientation,Semester 1,98,74,66,Under-7,18.3,90,90,7,H,1
FHS1401,Female,Grade 11,Science,11A,A,38,English FAL,Semester 1,63,32,78,Under-7,8.8,63,50,4,M,1
FHS1402,Male,Grade 11,Science,11A,A,45,Life Sciences,Semester 2,44,38,10,Under-7,7.8,40,34,2,L,0
FHS1403,Male,Grade 11,Science,11A,A,42,Information Technology,Semester 2,92,54,69,Under-7,22.3,81,81,7,H,1
FHS1404,Female,Grade 11,Science,11A,A,42,Mathematics,Semester 1,78,35,61,Under-7,18.0,82,52,4,M,1
FHS1405,Male,Grade 11,Commerce,11B,B,48,Mathematical Literacy,Semester 2,78,86,62,Under-7,17.4,64,81,7,H,1
FHS1406,Male,Grade 11,Commerce,11B,B,32,Accounting,Semester 2,97,53,57,Under-7,23.6,74,75,6,H,1
FHS1407,Female,Grade 11,Science,11A,A,32,Life Orientation,Semester 1,39,31,5,Under-7,12.0,36,40,3,M,1
FHS1408,Male,Grade 11,Science,11A,A,35,Information Technology,Semester 2,41,0,21,Under-7,5.4,42,14,1,L,0
FHS1409,Male,Grade 11,Science,11A,A,42,Physical Sciences,Semester 2,51,76,10,Under-7,5.6,57,41,3,M,1
FHS1410,Female,Grade 11,Commerce,11B,B,35,Mathematical Literacy,Semester 2,60,58,48,Under-7,19.7,71,58,4,M,1
FHS1411,Male,Grade 11,Science,11A,A,35,English FAL,Semester 2,91,29,76,Under-7,18.7,94,74,6,H,1
FHS1412,Female,Grade 11,Commerce,11B,B,38,Economics,Semester 1,64,32,30,Under-7,6.1,50,39,2,L,0
FHS1413,Female,Grade 11,Tourism,11C,C,42,Tourism,Semester 2,48,52,39,Under-7,9.6,53,44,3,M,1
FHS1414,Female,Grade 11,Commerce,11B,B,38,Mathematical Literacy,Semester 2,70,36,60,Under-7,17.7,69,69,5,M,1
FHS1415,Male,Grade 11,Commerce,11B,B,48,Mathematical Literacy,Semester 2,99,63,89,Under-7,15.2,95,82,7,H,1
FHS1416,Male,Grade 11,Commerce,11B,B,42,Accounting,Semester 2,50,43,66,Under-7,15.6,61,52,4,M,1
FHS1417,Female,Grade 11,Science,11A,A,35,Geography,Semester 2,39,12,35,Above-7,12.7,59,38,2,L,0
FHS1418,Female,Grade 11,Tourism,11C,C,48,Life Orientation,Semester 2,70,58,64,Under-7,19.6,90,61,5,M,1
FHS1419,Female,Grade 11,Science,11A,A,38,Life Sciences,Semester 1,67,71,35,Above-7,10.1,50,23,1,L,0
FHS1420,Male,Grade 11,Commerce,11B,B,38,Life Orientation,Semester 2,60,67,45,Under-7,9.8,58,62,5,M,1
FHS1421,Female,Grade 11,Commerce,11B,B,38,Mathematics,Semester 1,66,53,57,Under-7,10.0,51,42,3,M,1
FHS1422,Female,Grade 11,Tourism,11C,C,35,Tourism,Semester 2,76,63,47,Above-7,8.6,45,35,2,L,0
FHS1423,Female,Grade 11,Science,11A,A,38,Geography,Semester 1,65,34,53,Above-7,12.1,62,32,2,L,0
FHS1424,Male,Grade 11,Science,11A,A,42,Geography,Semester 1,80,36,60,Under-7,17.0,56,50,4,M,1
FHS1425,Female,Grade 11,Science,11A,A,42,Life Orientation,Semester 1,99,47,86,Under-7,24.8,88,89,7,H,1
FHS1426,Female,Grade 11,Tourism,11C,C,45,Tourism,Semester 1,22,19,31,Above-7,4.5,52,16,1,L,0
FHS1427,Male,Grade 11,Tourism,11C,C,42,English FAL,Semester 2,88,34,35,Under-7,10.4,70,61,5,M,1
FHS1428,Female,Grade 11,Science,11A,A,38,Geography,Semester 2,29,69,30,Above-7,12.1,45,28,1,L,0
FHS1429,Female,Grade 11,Science,11A,A,38,English FAL,Semester 1,44,53,44,Under-7,14.5,81,50,4,M,1
FHS1430,Male,Grade 11,Tourism,11C,C,35,Geography,Semester 1,33,15,1,Above-7,6.3,48,20,1,L,0
FHS1431,Male,Grade 11,Tourism,11C,C,45,Life Orientation,Semester 1,75,76,33,Under-7,11.7,59,57,4,M,1
FHS1432,Female,Grade 11,Science,11A,A,38,English FAL,Semester 2,99,91,82,Under-7,20.9,97,90,7,H,1
FHS1433,Female,Grade 11,Tourism,11C,C,45,English FAL,Semester 1,99,55,55,Under-7,16.9,68,63,5,M,1
FHS1434,Female,Grade 11,Science,11A,A,32,Life Orientation,Semester 2,89,61,48,Under-7,23.7,77,71,6,H,1
FHS1435,Female,Grade 11,Science,11A,A,35,Mathematics,Semester 1,69,1,78,Under-7,21.3,71,53,4,M,1
FHS1436,Female,Grade 11,Commerce,11B,B,32,Accounting,Semester 1,61,48,51,Above-7,16.1,68,48,3,M,1
FHS1437,Male,Grade 11,Tourism,11C,C,42,Geography,Semester 2,95,42,51,Under-7,20.0,78,65,5,M,1
FHS1438,Female,Grade 11,Science,11A,A,32,Geography,Semester 1,70,29,47,Under-7,10.8,76,65,5,M,1
FHS1439,Male,Grade 11,Science,11A,A,35,Mathematics,Semester 1,36,45,49,Above-7,9.9,77,13,1,L,0
FHS1440,Female,Grade 11,Science,11A,A,35,Geography,Semester 2,34,47,45,Under-7,11.2,49,50,4,M,1
FHS1441,Male,Grade 11,Commerce,11B,B,42,Economics,Semester 2,73,47,62,Under-7,18.9,67,74,6,H,1
FHS1442,Female,Grade 11,Science,11A,A,42,Information Technology,Semester 2,52,22,14,Under-7,7.6,12,28,1,L,0
FHS1443,Male,Grade 11,Commerce,11B,B,48,Economics,Semester 1,78,62,62,Under-7,13.5,97,83,7,H,1
FHS1444,Female,Grade 11,Commerce,11B,B,38,Mathematics,Semester 2,83,45,76,Under-7,11.2,70,88,7,H,1
FHS1445,Male,Grade 11,Commerce,11B,B,38,Life Orientation,Semester 2,45,24,32,Under-7,6.8,43,55,4,M,1
FHS1446,Male,Grade 11,Science,11A,A,35,Information Technology,Semester 1,78,99,76,Under-7,20.0,92,68,5,M,1
FHS1447,Female,Grade 11,Commerce,11B,B,32,Economics,Semester 2,56,57,59,Under-7,9.9,74,57,4,M,1
FHS1448,Male,Grade 11,Science,11A,A,35,Life Orientation,Semester 1,8,10,38,Above-7,9.7,47,14,1,L,0
FHS1449,Female,Grade 11,Commerce,11B,B,32,Economics,Semester 1,49,46,30,Under-7,11.3,60,62,5,M,1
FHS1450,Male,Grade 11,Science,11A,A,42,Life Sciences,Semester 2,69,73,68,Under-7,22.8,73,80,7,H,1
FHS1451,Male,Grade 11,Science,11A,A,45,Mathematics,Semester 2,24,0,26,Under-7,2.0,51,17,1,L,0
FHS1452,Male,Grade 11,Science,11A,A,42,Geography,Semester 1,48,57,38,Under-7,15.9,77,59,4,M,1
